px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.60834	-12.3642	-1.89415	1.24325	-0.628879	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	11.0069
9.50485	-12.5028	-2.0244	1.15614	-0.683077	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.70844
9.45043	-12.6067	-2.02113	1.11072	-0.692849	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.160433
9.3523	-12.7294	-2.11636	1.03891	-0.727109	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.792982
9.22788	-12.765	-1.65622	0.870286	-0.914796	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	17.3123
9.06373	-12.8939	-1.91955	0.754233	-0.98079	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	3.49299
8.94251	-12.9525	-1.91516	0.631206	-1.08617	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	4.10103
8.79668	-13.0358	-2.08876	0.541239	-1.12018	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	1.56314
8.63934	-13.0887	-2.21033	0.408207	-1.22222	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	3.21592
8.46994	-13.1535	-2.36723	0.320754	-1.23958	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.03608
8.34427	-13.1912	-2.36215	0.255775	-1.2329	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.165176
8.16815	-13.2377	-2.50366	0.18118	-1.23544	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.744862
7.99881	-13.2492	-2.63838	0.0840378	-1.27786	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.896484
7.82458	-13.2623	-2.71725	0.0119567	-1.27702	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.312729
7.66513	-13.2533	-2.75008	-0.0653602	-1.28522	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.350636
7.49489	-13.2431	-2.80272	-0.133607	-1.28104	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.133124
7.2787	-13.191	-3.19987	-0.240404	-1.34305	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	3.98848
7.09072	-13.1521	-3.24792	-0.306486	-1.33384	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.0946234
7.00145	-13.1432	-2.62551	-0.334631	-1.25042	6.90569	-13.1515	6.9	-13.15	-2.72312	0	9.06792
6.81973	-13.1126	-2.73113	-0.380139	-1.22391	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.566993
6.7381	-13.0965	-2.36871	-0.418422	-1.18503	6.69426	-13.3705	6.6	-13.15	-3.00475	0	3.86836
6.56158	-13.0805	-2.50744	-0.435643	-1.13927	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.49046
6.46194	-13.0414	-2.38399	-0.483065	-1.12481	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.657816
6.32121	-13.0045	-2.44805	-0.513562	-1.09736	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.500551
6.20997	-12.9494	-2.38946	-0.565276	-1.08712	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.503696
6.05267	-12.8975	-2.46793	-0.592309	-1.0519	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.789996
5.94177	-12.828	-2.40573	-0.642868	-1.04189	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.28205
5.77581	-12.7754	-2.49372	-0.653688	-0.992454	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.36325
5.6507	-12.6822	-2.64241	-0.706216	-0.994182	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.581927
5.50726	-12.605	-2.6841	-0.731431	-0.963108	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.474568
5.38667	-12.4973	-2.80813	-0.783261	-0.96495	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.408254
5.2268	-12.4085	-2.86914	-0.794894	-0.920578	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.884291
5.13171	-12.3251	-2.68018	-0.832921	-0.904505	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.43233
5.00856	-12.2219	-2.71208	-0.863312	-0.883617	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.210722
4.88992	-12.0833	-2.97629	-0.911544	-0.887158	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.36674
4.77958	-11.9555	-2.99066	-0.950765	-0.876783	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.052099
4.71592	-11.8552	-2.5888	-0.998157	-0.870533	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.37786
4.65173	-11.7355	-2.57505	-1.05173	-0.876975	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0464515
4.57972	-11.6053	-2.65546	-1.09911	-0.876509	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.172108
4.52641	-11.4666	-2.65678	-1.15691	-0.886369	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0522273
4.43271	-11.2717	-3.22256	-1.19666	-0.8758	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	6.18114
4.39645	-11.0948	-3.2214	-1.26525	-0.897611	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.191341
4.41629	-11.0008	-2.41614	-1.3529	-0.946153	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.7979
4.40818	-10.8668	-2.41397	-1.4181	-0.960337	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0939657
4.42109	-10.7805	-2.10092	-1.48813	-0.983923	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.53552
4.4233	-10.658	-2.11263	-1.5504	-0.992256	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0482877
4.38632	-10.4666	-2.80821	-1.56451	-0.935366	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.6227
4.40943	-10.296	-2.84092	-1.63433	-0.954432	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.246981
4.44178	-10.1512	-2.72125	-1.70697	-0.980757	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.482681
4.49511	-9.98644	-2.7672	-1.78499	-1.00607	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.332764
4.51962	-9.83096	-2.92454	-1.8194	-0.981307	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.83068
4.58683	-9.67723	-2.9707	-1.88969	-1.0036	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.265781
4.6767	-9.54222	-2.75187	-1.99491	-1.0758	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.92877
4.73984	-9.41755	-2.72648	-2.05193	-1.07378	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0870169
4.78904	-9.28281	-2.84008	-2.07726	-1.03147	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.910078
4.88495	-9.1543	-2.88525	-2.14391	-1.04704	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.203963
4.93292	-8.99866	-3.05969	-2.13468	-0.945089	5.03379	-9.03255	5	-9	0.908384	2.72514	4.18861
5.03824	-8.85279	-3.09133	-2.19247	-0.950948	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.0404862
5.1615	-8.73335	-3.03281	-2.27365	-0.994091	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.732628
5.26667	-8.62083	-2.9987	-2.32768	-0.99347	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0709649
5.33165	-8.48979	-3.01229	-2.3203	-0.89548	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.07244
5.44453	-8.37112	-3.00837	-2.36785	-0.893846	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.00782798
5.54759	-8.25306	-3.00787	-2.39407	-0.855432	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.548733
5.6633	-8.15184	-2.97584	-2.44035	-0.854871	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0278699
5.77011	-8.04861	-2.94102	-2.46484	-0.814652	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.793117
5.87286	-7.95933	-2.8699	-2.50328	-0.809047	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.234152
5.96249	-7.86424	-2.77474	-2.50953	-0.741571	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.86237
6.07813	-7.77395	-2.75976	-2.54593	-0.737506	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.0879015
6.11191	-7.66232	-2.50284	-2.4888	-0.568759	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	11.7516
6.24819	-7.53956	-2.62904	-2.50915	-0.556061	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.666899
6.37916	-7.44771	-2.68319	-2.54678	-0.571529	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.455669
6.52934	-7.3296	-2.80454	-2.56807	-0.559716	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.514499
6.65407	-7.24253	-2.79129	-2.5912	-0.548026	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.108443
6.7757	-7.16534	-2.76704	-2.61911	-0.54633	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0597723
6.89838	-7.08599	-2.72397	-2.63679	-0.525241	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.208058
7.04803	-6.99131	-2.79968	-2.65708	-0.514882	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.206996
7.11189	-6.90634	-2.45384	-2.62179	-0.404387	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	6.39999
7.24554	-6.81059	-2.53163	-2.63081	-0.389095	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.33316
7.31774	-6.7288	-2.28812	-2.60475	-0.308402	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	3.94555
7.44643	-6.62776	-2.38656	-2.60418	-0.288378	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.520445
7.60442	-6.56029	-2.62342	-2.65411	-0.34982	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	2.91248
7.73924	-6.48037	-2.65771	-2.66687	-0.342443	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0637175
7.84346	-6.41199	-2.5157	-2.66512	-0.307052	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.779348
7.96523	-6.34784	-2.51471	-2.6809	-0.305977	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.00462944
8.07681	-6.28319	-2.45017	-2.68692	-0.288945	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.212109
8.21692	-6.19881	-2.52485	-2.68996	-0.273718	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.238875
8.34971	-6.1276	-2.5766	-2.7016	-0.272304	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.28859
8.50691	-6.02503	-2.69205	-2.69393	-0.245803	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.630203
8.59277	-5.94591	-2.39871	-2.66251	-0.172391	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.58831
8.73169	-5.8431	-2.49858	-2.64808	-0.145303	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.580456
8.87267	-5.77089	-2.58954	-2.65975	-0.152832	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.38255
9.02727	-5.65151	-2.71827	-2.63801	-0.118777	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.896105
9.12196	-5.56277	-2.49814	-2.60505	-0.0562213	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	2.34556
9.25413	-5.44468	-2.59291	-2.57965	-0.0252729	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.762907
9.366	-5.36101	-2.56856	-2.57184	-0.0136189	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.302024
9.47592	-5.28047	-2.55768	-2.56812	-0.00963657	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.110432
9.54418	-5.19568	-2.21564	-2.51942	0.0733218	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	5.49733
9.65827	-5.07072	-2.3262	-2.48475	0.106395	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.891851
9.7473	-4.97957	-2.27803	-2.46134	0.130578	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.549097
9.86156	-4.85036	-2.39076	-2.42732	0.159739	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.706539
9.95209	-4.7531	-2.35267	-2.40268	0.182558	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.309394
10.0618	-4.62422	-2.45081	-2.37188	0.205167	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.449336
10.2281	-4.53499	-2.80031	-2.43003	0.0952656	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.85241
10.3503	-4.40658	-2.86067	-2.41063	0.110525	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.204605
10.3619	-4.28396	-2.31267	-2.29359	0.28602	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	14.4758
10.4563	-4.14711	-2.40819	-2.25859	0.307101	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.398329
10.5698	-4.04283	-2.56836	-2.27504	0.2512	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.07607
10.6632	-3.90362	-2.6352	-2.24575	0.267583	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.274655
10.752	-3.78001	-2.67045	-2.22885	0.26645	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.466439
10.8523	-3.61835	-2.78216	-2.19622	0.286152	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.436478
10.8955	-3.48932	-2.65418	-2.13384	0.360454	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.32009
10.9677	-3.33328	-2.7524	-2.09655	0.380863	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.522775
11.0833	-3.20907	-2.91994	-2.13573	0.278287	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.30504
11.1626	-3.06902	-2.92112	-2.11646	0.282066	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0485382
11.2041	-2.92746	-2.7704	-2.0557	0.355245	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.25542
11.2729	-2.77497	-2.80974	-2.02918	0.362687	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.0794438
11.1984	-2.62813	-2.36227	-1.83989	0.64976	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	36.7881
11.2152	-2.4956	-2.39414	-1.79502	0.661781	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.412308
11.2645	-2.38271	-2.3766	-1.79886	0.592367	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	2.3835
11.2865	-2.22386	-2.45207	-1.75484	0.60362	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.346313
11.3301	-2.09864	-2.45561	-1.76201	0.531876	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.83608
11.3562	-1.92287	-2.5721	-1.72528	0.539009	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.373242
